Batsmen,Matches,Runs,Wickets,Balls,0,4,6,Strike Rate,Average,50,100,High Score
Al-Amin Hossain,16,79,6,135,5,7,5,58.51851851851852,13.166666666666666,0,0,38
Abdur Razzak,103,867,65,1215,18,72,23,71.35802469135803,13.338461538461539,3,0,65
Abdur Rehman,45,511,37,1090,6,52,10,46.88073394495413,13.81081081081081,3,0,60
Saeed Ajmal,118,866,77,1716,21,76,6,50.46620046620047,11.246753246753247,2,0,55
JK Silva,35,1991,35,4918,0,233,2,40.48393655957707,56.885714285714286,17,7,153
KDK Vithanage,19,485,16,612,0,62,9,79.2483660130719,30.3125,3,1,103
KTGD Prasad,33,593,27,987,3,63,11,60.081053698074975,21.962962962962962,0,0,47
HMRKB Herath,96,1468,63,2769,11,170,8,53.0155290718671,23.3015873015873,4,0,80
TM Dilshan,406,14886,349,17120,24,1721,123,86.95093457943925,42.65329512893983,107,33,305
SMA Priyanjan,21,422,18,536,0,47,3,78.73134328358209,23.444444444444443,2,0,74
Fawad Alam,54,1405,37,1929,3,89,14,72.83566614826334,37.972972972972975,8,2,184
UWMBCA Welegedara,22,224,14,435,3,31,4,51.49425287356322,16.0,1,0,52
AD de Lange,5,97,4,165,1,13,1,58.78787878787879,24.25,0,0,37
CR Kumarage,21,693,18,960,1,75,14,72.1875,38.5,6,1,112
KB Shinde,19,322,15,434,2,28,5,74.19354838709677,21.466666666666665,1,0,79
C Janik,19,386,18,666,0,35,5,57.95795795795796,21.444444444444443,2,1,106
A Goenka,3,19,3,29,1,1,0,65.51724137931035,6.333333333333333,0,0,12
M Dharmichand,15,146,10,202,1,15,2,72.27722772277228,14.6,1,0,57
Abhiraj Singh,13,90,5,154,1,4,1,58.44155844155844,18.0,0,0,42
Abid Mushtaq,6,80,5,89,0,7,4,89.88764044943821,16.0,0,0,31
Hisham Mirza,6,43,5,63,1,4,1,68.25396825396825,8.6,0,0,15
Mohamed Rifkas,1,6,1,10,0,0,0,60.0,6.0,0,0,6
Saad Khalid,3,56,3,46,0,3,6,121.73913043478261,18.666666666666668,0,0,24
Abdul Jabar,2,15,1,43,0,2,0,34.883720930232556,15.0,0,0,8
Abdullah Akhunzada,2,15,1,43,1,1,1,34.883720930232556,15.0,0,0,15
Faizan Ali,2,36,2,67,0,2,0,53.73134328358209,18.0,0,0,20
Abdul Waheed,8,188,7,217,2,17,7,86.63594470046083,26.857142857142858,1,0,75
Ibrarul Haq,7,93,6,70,2,9,4,132.85714285714286,15.5,0,0,49
Hammad Saeed,7,254,7,204,0,28,12,124.50980392156863,36.285714285714285,1,1,181
Shahbaz Rasheed,6,184,6,227,0,17,6,81.05726872246696,30.666666666666668,1,1,108
Afzal Saleem,5,244,2,223,0,20,10,109.4170403587444,122.0,3,0,76
S Chhetri,4,25,4,74,0,1,0,33.78378378378378,6.25,0,0,13
SR Gurung,5,20,5,71,1,3,0,28.169014084507044,4.0,0,0,9
Manoj Adhikari,5,84,5,253,0,8,0,33.201581027667984,16.8,0,0,39
J Singye,6,107,6,209,2,11,1,51.196172248803826,17.833333333333332,1,0,51
P Wangdi,5,107,5,189,0,7,4,56.613756613756614,21.4,0,0,35
T Tshering,3,25,2,86,0,1,0,29.069767441860463,12.5,0,0,15
K Penjor,3,2,1,24,1,0,0,8.333333333333334,2.0,0,0,1
Mudassar Ali,1,5,1,4,0,1,0,125.0,5.0,0,0,5
Abdullah Shahid,7,115,7,126,2,12,3,91.26984126984127,16.428571428571427,1,0,57
Ahmed Faiz,3,9,3,17,1,2,0,52.94117647058823,3.0,0,0,5
Neesham Nasir,1,4,1,18,0,0,0,22.22222222222222,4.0,0,0,4
Mihusan Hamid,5,43,3,94,1,4,0,45.744680851063826,14.333333333333334,0,0,18
S Saeed,2,5,1,18,1,0,0,27.77777777777778,5.0,0,0,5
Ahmed Jamaal,1,1,1,5,0,0,0,20.0,1.0,0,0,1
Adnan Butt,3,75,3,69,0,10,2,108.69565217391305,25.0,0,0,28
Mirza Baig,3,115,3,177,0,4,1,64.97175141242938,38.333333333333336,1,0,72
Adil Hanif,3,34,3,72,0,3,0,47.22222222222222,11.333333333333334,0,0,17
Mirza Yaqoob,3,99,3,153,0,8,3,64.70588235294117,33.0,1,0,51
Yasser Nazir,2,5,2,25,0,0,0,20.0,2.5,0,0,3
Anasim Khan,2,9,2,41,0,0,0,21.951219512195124,4.5,0,0,6
Yaser Sadeq,3,33,3,47,1,3,0,70.2127659574468,11.0,0,0,23
Huzaifa Akram,1,1,1,6,0,0,0,16.666666666666668,1.0,0,0,1
Saad Janjua,15,220,15,240,2,16,9,91.66666666666667,14.666666666666666,0,0,33
S Appusamy,4,9,2,10,1,0,1,90.0,4.5,0,0,6
L Yonten,4,29,2,71,1,2,0,40.84507042253521,14.5,0,0,20
Ubaid Minhas,2,11,1,30,1,0,0,36.666666666666664,11.0,0,0,11
Rashid Hussain,1,0,1,4,1,0,0,0.0,0.0,0,0,0
Abdullah Qureshi,1,1,1,6,0,0,0,16.666666666666668,1.0,0,0,1
Mohammad Abdullah,1,31,1,103,0,4,0,30.097087378640776,31.0,0,0,31
Nadeem Javed,3,79,2,53,0,7,5,149.0566037735849,39.5,1,0,56
Akram Aslam,1,15,0,17,0,2,0,88.23529411764706,15.0,0,0,15
A Liaqat Ali,1,0,1,5,1,0,0,0.0,0.0,0,0,0
M Azzam,1,11,1,35,0,0,0,31.428571428571427,11.0,0,0,11
Junaid Niazi,1,6,0,1,0,0,1,600.0,6.0,0,0,6
Kamran Mahmood,11,139,8,138,4,13,2,100.72463768115942,17.375,0,0,49
A Khan,9,112,7,155,1,7,4,72.25806451612904,16.0,0,0,34
Yasir Iqbal,15,273,15,321,2,24,5,85.04672897196262,18.2,1,0,54
Aftab Ahmed (2),21,298,16,274,4,24,14,108.75912408759125,18.625,0,0,43
Adnan Ilyas,21,539,18,483,0,33,28,111.59420289855072,29.944444444444443,3,0,74
AM Northcote,17,301,15,403,0,32,1,74.68982630272953,20.066666666666666,1,0,73
DA Marage,8,56,5,89,2,9,0,62.92134831460674,11.2,0,0,27
DG Crowley,23,681,21,891,1,60,11,76.43097643097643,32.42857142857143,6,0,63
A Bonora,19,378,14,809,1,26,3,46.72435105067985,27.0,2,0,68
CS Sandri,20,549,16,515,0,37,26,106.60194174757281,34.3125,2,0,66
MG Raso,15,244,10,310,1,25,3,78.70967741935483,24.4,1,0,52
V Pennazza,9,93,5,114,0,6,3,81.57894736842105,18.6,0,0,41
WTN Fernando,7,55,4,96,3,4,2,57.291666666666664,13.75,0,0,43
NAT Watkins,18,502,16,649,1,65,1,77.34976887519261,31.375,4,0,77
PW Gough,20,581,18,793,2,59,1,73.26607818411097,32.27777777777778,4,0,81
ASJ Dewhurst,7,120,7,206,0,10,1,58.25242718446602,17.142857142857142,0,0,44
EJ Farley,13,261,12,339,1,23,10,76.99115044247787,21.75,3,0,86
SSJ Dewhurst,5,31,3,72,0,0,2,43.05555555555556,10.333333333333334,0,0,15
CJ Bodenstein,13,141,10,223,1,13,2,63.228699551569505,14.1,0,0,28
TE Minty,2,5,0,4,0,1,0,125.0,2.5,0,0,4
Mohammad Shukri,3,7,0,18,0,0,0,38.888888888888886,2.3333333333333335,0,0,3
DA Morrison,5,162,5,221,1,16,0,73.30316742081448,32.4,2,0,77
Fida Hussain,7,110,6,109,2,7,4,100.91743119266054,18.333333333333332,1,0,51
MGSM Fernando,2,6,0,12,0,0,0,50.0,3.0,0,0,4
MR Pedersen,14,246,12,353,0,16,2,69.68838526912181,20.5,1,0,59
Shehzad Ahmed,6,120,6,263,0,10,0,45.627376425855516,20.0,1,0,50
RB Javed,9,49,3,64,0,2,0,76.5625,16.333333333333332,0,0,17
JN Duckett,2,4,1,11,0,0,0,36.36363636363637,4.0,0,0,2
L di Giglio,7,40,5,97,3,1,1,41.23711340206186,8.0,0,0,18
NP Rodrigo,1,4,0,4,0,0,0,100.0,4.0,0,0,4
Sufyan Mehmood,6,34,1,84,0,2,1,40.476190476190474,34.0,0,0,13
KD Mills,88,1033,60,1323,9,87,36,78.0801209372638,17.216666666666665,3,0,65
HAPW Jayawardene,38,1632,30,3291,1,170,13,49.5897903372835,54.4,12,3,154
PHT Kaushal,8,106,6,246,1,16,0,43.08943089430894,17.666666666666668,0,0,26
RMS Eranga,28,233,16,545,4,31,0,42.75229357798165,14.5625,1,0,55
DAJ Bracewell,43,731,32,1431,3,79,12,51.08315863032844,22.84375,1,0,65
SMSM Senanayake,49,361,32,422,9,35,7,85.54502369668246,11.28125,0,0,42
SHT Kandamby,33,839,24,1212,1,68,0,69.22442244224422,34.958333333333336,5,0,93
BAW Mendis,63,422,39,759,18,45,3,55.599472990777336,10.820512820512821,1,0,81
KJ Abbott,32,207,21,496,3,18,2,41.733870967741936,9.857142857142858,0,0,23
RJ Peterson,58,926,39,1132,7,104,8,81.80212014134275,23.743589743589745,4,0,85
Qanita Jalil,29,166,25,211,5,17,0,78.67298578199052,6.64,0,0,21
Sania Khan,10,26,6,42,2,2,0,61.904761904761905,4.333333333333333,0,0,5
SL Quintyne,20,208,15,315,1,21,1,66.03174603174604,13.866666666666667,0,0,40
TD Smartt,18,102,11,120,4,4,1,85.0,9.272727272727273,0,0,25
N M'shangwe,9,51,8,68,3,3,5,75.0,6.375,0,0,16
SW Masakadza,20,231,17,398,4,21,7,58.040201005025125,13.588235294117647,0,0,38
T Kamungozi,11,32,6,68,4,5,0,47.05882352941177,5.333333333333333,0,0,12
APS Lakshika,1,0,1,4,1,0,0,0.0,0.0,0,0,0
HAM Samuddika,13,80,6,148,2,8,0,54.054054054054056,13.333333333333334,0,0,21
T Panyangara,39,245,27,475,7,31,4,51.578947368421055,9.074074074074074,0,0,33
B Bezuidenhout,4,16,4,33,1,2,0,48.484848484848484,4.0,0,0,12
Y Fourie,3,1,2,8,2,0,0,12.5,0.5,0,0,1
NA Moodley,5,28,3,58,0,1,0,48.275862068965516,9.333333333333334,0,0,17
V Sibanda,114,2953,106,4555,11,340,40,64.82985729967069,27.858490566037737,19,3,116
J Nyumbu,17,84,12,221,3,3,3,38.009049773755656,7.0,0,0,18
Shamsur Rahman,25,683,25,1106,4,77,14,61.75406871609403,27.32,4,1,151
Shuvagata Hom,16,350,11,563,1,41,1,62.16696269982238,31.818181818181817,1,0,65
Shahadat Hossain,45,485,27,943,9,63,8,51.431601272534465,17.962962962962962,0,0,48
Jubair Hossain,5,18,3,98,1,2,0,18.367346938775512,6.0,0,0,7
Arafat Sunny,17,82,8,127,1,8,1,64.56692913385827,10.25,0,0,15
Abul Hasan,5,169,2,287,0,17,5,58.88501742160279,84.5,1,1,120
DS Smith,58,1766,56,2857,4,209,13,61.81309065453273,31.535714285714285,16,1,107
S Chanderpaul,156,7593,117,14649,4,666,55,51.8328896170387,64.8974358974359,63,24,204
IJL Trott,124,6792,106,12041,8,680,6,56.40727514326053,64.0754716981132,62,15,262
JE Taylor,78,873,62,1184,9,106,22,73.73310810810811,14.080645161290322,1,0,53
SJ Benn,59,701,45,1083,9,82,17,64.72760849492151,15.577777777777778,0,0,43
V Permaul,10,117,7,166,1,15,2,70.48192771084338,16.714285714285715,0,0,23
Emylia Eliani,5,83,5,109,0,11,0,76.14678899082568,16.6,0,0,44
J Francis,1,0,1,1,1,0,0,0.0,0.0,0,0,0
DI Chunan,4,39,4,79,0,1,0,49.36708860759494,9.75,0,0,15
Rewina Mohammad,2,10,2,22,0,1,0,45.45454545454545,5.0,0,0,7
Nur Aishah,4,21,2,45,0,0,0,46.666666666666664,10.5,0,0,9
J Intan,2,0,2,6,2,0,0,0.0,0.0,0,0,0
Fathinah Nasri,2,4,1,17,0,0,0,23.529411764705884,4.0,0,0,3
Nadhirah Nasruddin,1,0,0,1,1,0,0,0.0,0.0,0,0,0
K Shrestha,1,3,1,13,0,0,0,23.076923076923077,3.0,0,0,3
SR Magar,2,19,1,45,0,0,0,42.22222222222222,19.0,0,0,18
Nary Thapa,2,22,2,61,0,1,0,36.0655737704918,11.0,0,0,18
S Magar,2,12,1,26,1,1,0,46.15384615384615,12.0,0,0,12
RC Belbashi,1,1,1,14,0,0,0,7.142857142857143,1.0,0,0,1
MM Chaudhary,2,39,1,70,0,0,0,55.714285714285715,39.0,0,0,22
I Barma,1,6,1,10,0,0,0,60.0,6.0,0,0,6
R Rawal,1,2,1,3,0,0,0,66.66666666666667,2.0,0,0,2
Karuna Bhandari,1,3,0,3,0,0,0,100.0,3.0,0,0,3
P Prathanmitr,4,31,4,64,0,2,0,48.4375,7.75,0,0,11
S Saengsakaorat,12,48,11,193,4,5,0,24.870466321243523,4.363636363636363,0,0,11
Sobha Aale,1,6,1,23,0,0,0,26.08695652173913,6.0,0,0,6
Jannadiah Halim,1,2,1,6,0,0,0,33.333333333333336,2.0,0,0,2
Sze Wan Yip,2,24,2,44,0,0,0,54.54545454545455,12.0,0,0,17
KK Gill,2,49,2,72,0,1,0,68.05555555555556,24.5,0,0,33
IA Gidwani,2,9,2,22,0,0,0,40.90909090909091,4.5,0,0,8
Hyeji Jeong,1,1,0,1,0,0,0,100.0,1.0,0,0,1
Eunjin Lee,1,0,1,4,1,0,0,0.0,0.0,0,0,0
Jeongyoon Kim,1,20,1,40,0,1,0,50.0,20.0,0,0,20
Jina Lee,1,1,1,4,0,0,0,25.0,1.0,0,0,1
Na An,1,4,1,7,0,1,0,57.142857142857146,4.0,0,0,4
Jinseup Park,1,1,1,7,0,0,0,14.285714285714286,1.0,0,0,1
Inyeong Oh,1,7,0,12,0,0,0,58.333333333333336,7.0,0,0,7
Mijin Hu,1,3,1,6,0,0,0,50.0,3.0,0,0,3
Ahram Jeong,1,0,1,1,1,0,0,0.0,0.0,0,0,0
Yebin Ka,1,0,1,4,1,0,0,0.0,0.0,0,0,0
E Kuribayashi,1,2,1,20,0,0,0,10.0,2.0,0,0,2
M Yamamoto,4,7,4,24,2,1,0,29.166666666666668,1.75,0,0,4
C Sakamoto,4,41,3,78,2,6,0,52.56410256410256,13.666666666666666,0,0,25
S Kubota,4,11,4,38,1,0,0,28.94736842105263,2.75,0,0,7
K Ota,4,38,2,107,0,2,0,35.51401869158879,19.0,0,0,16
E Kobayashi,3,16,2,33,1,1,0,48.484848484848484,8.0,0,0,12
A Nakayama,4,33,3,92,0,2,0,35.869565217391305,11.0,0,0,17
Liu Xiaonan,3,6,3,42,2,0,0,14.285714285714286,2.0,0,0,6
Yu Miao,3,40,2,82,1,2,0,48.78048780487805,20.0,0,0,26
Zhao Ning,4,43,3,90,1,1,0,47.77777777777778,14.333333333333334,0,0,22
HML Madushani,11,157,10,206,5,15,2,76.2135922330097,15.7,1,0,63
Chan Sau Har,1,7,1,9,0,0,0,77.77777777777777,7.0,0,0,7
Hung Ying Ho,1,0,1,2,1,0,0,0.0,0.0,0,0,0
KLG Li,1,0,1,3,1,0,0,0.0,0.0,0,0,0
Zou Miao,1,1,0,27,0,0,0,3.7037037037037037,1.0,0,0,1
X Ruan,2,0,2,4,2,0,0,0.0,0.0,0,0,0
Wang Meng,1,0,1,3,1,0,0,0.0,0.0,0,0,0
Zhou Haijie,1,3,1,8,0,0,0,37.5,3.0,0,0,3
R Sangsoma,6,5,4,30,3,0,0,16.666666666666668,1.25,0,0,2
Shahanaz Parvin,2,3,1,7,1,0,0,42.857142857142854,3.0,0,0,3
Nuzhat Tasnia,6,25,5,63,0,0,0,39.682539682539684,5.0,0,0,6
Panna Ghosh,12,36,6,98,1,2,0,36.734693877551024,6.0,0,0,9
Sunghoon Cho,3,50,3,82,0,1,0,60.97560975609756,16.666666666666668,0,0,23
Ilhwan Seo,3,29,3,44,0,1,0,65.9090909090909,9.666666666666666,0,0,14
Daesik Sung,3,39,3,21,1,2,3,185.71428571428572,13.0,0,0,33
Sangwook Lee,3,21,3,44,1,0,0,47.72727272727273,7.0,0,0,12
Jiwon Choi,3,5,2,13,1,0,0,38.46153846153846,2.5,0,0,3
Suin Bang,2,1,2,7,1,0,0,14.285714285714286,0.5,0,0,1
Taekwan Park,3,21,2,33,1,2,0,63.63636363636363,10.5,0,0,11
Hwanhee Lee,2,10,0,22,0,0,0,45.45454545454545,5.0,0,0,6
Kyungsik Kim,2,12,2,12,1,0,0,100.0,6.0,0,0,12
Hongki Kim,1,1,0,2,0,0,0,50.0,1.0,0,0,1
Beidas Tareq,1,4,1,17,0,0,0,23.529411764705884,4.0,0,0,4
Eissa Jassim,1,0,1,3,1,0,0,0.0,0.0,0,0,0
Bastaki Mahmoud,1,0,0,1,1,0,0,0.0,0.0,0,0,0
Bastaki Fahad,1,4,1,40,0,0,0,10.0,4.0,0,0,4
Alkandari Abdulrahman,1,0,1,3,1,0,0,0.0,0.0,0,0,0
Abdulrahman Dashti,1,2,1,7,0,0,0,28.571428571428573,2.0,0,0,2
Alkandari Mohammad,1,1,1,2,0,0,0,50.0,1.0,0,0,1
Alotaibi Mohammed,1,0,1,6,1,0,0,0.0,0.0,0,0,0
Yousif Alzaid,1,1,0,2,0,0,0,50.0,1.0,0,0,1
Alqallaf Mohammad,1,1,1,2,0,0,0,50.0,1.0,0,0,1
Ali Bushahri,1,0,1,1,1,0,0,0.0,0.0,0,0,0
Sagar Pun,30,355,26,527,1,37,7,67.36242884250474,13.653846153846153,1,0,64
Jiang Shuyao,2,10,2,25,0,0,0,40.0,5.0,0,0,7
Lei Sun,2,24,1,49,0,0,0,48.97959183673469,24.0,0,0,14
Song Yang Yang,2,47,2,68,0,3,0,69.11764705882354,23.5,0,0,29
Zhang Yufei,2,6,2,8,1,0,0,75.0,3.0,0,0,6
Li Jian,2,16,1,8,0,2,0,200.0,16.0,0,0,15
Zhong Wenyi,2,6,2,12,0,0,0,50.0,3.0,0,0,5
H Min Jian,2,1,1,5,1,0,0,20.0,1.0,0,0,1
Wang Jing,2,2,2,8,1,0,0,25.0,1.0,0,0,2
Gaofeng Hu,1,1,0,4,0,0,0,25.0,1.0,0,0,1
Hyobum An,1,0,1,1,1,0,0,0.0,0.0,0,0,0
Zhang Peng,1,5,0,4,0,0,0,125.0,5.0,0,0,5
Mohamed Azzam,3,16,2,29,1,0,1,55.172413793103445,8.0,0,0,12
Muawiyath Ghanee,3,12,3,18,1,1,0,66.66666666666667,4.0,0,0,11
Faruq Hakimin,1,2,1,5,0,0,0,40.0,2.0,0,0,2
MS Chapman,31,675,27,638,0,58,14,105.79937304075236,25.0,2,1,124
LHD Dilhara,3,25,3,47,0,1,0,53.191489361702125,8.333333333333334,0,0,11
CKB Kulasekara,5,60,5,125,2,2,0,48.0,12.0,0,0,22
RLB Rambukwella,3,27,3,23,0,2,1,117.3913043478261,9.0,0,0,19
Soochan Park,1,0,0,1,1,0,0,0.0,0.0,0,0,0
Inho Cha,1,0,1,10,1,0,0,0.0,0.0,0,0,0
Karim Sadiq,44,658,39,698,6,68,14,94.26934097421203,16.871794871794872,2,1,114
Mohammad Mujtaba,1,1,1,3,0,0,0,33.333333333333336,1.0,0,0,1
Qaseem Khan,2,24,2,33,0,0,0,72.72727272727273,12.0,0,0,12
Fazal Rahman,2,7,2,9,0,0,0,77.77777777777777,3.5,0,0,5
Daljeet Singh,1,2,0,3,0,0,0,66.66666666666667,2.0,0,0,2
PC de Silva,8,103,6,127,0,10,1,81.10236220472441,17.166666666666668,0,0,44
M Nasim Baras,1,6,1,11,0,0,0,54.54545454545455,6.0,0,0,6
T Manders,17,319,15,517,0,31,6,61.702127659574465,21.266666666666666,1,0,64
C Burgess,6,86,5,128,1,12,1,67.1875,17.2,0,0,28
LOB Cann,21,427,20,363,4,38,24,117.63085399449035,21.35,2,1,113
Fahad Babar,17,370,16,552,0,42,4,67.02898550724638,23.125,1,0,63
SR Santhanam,11,145,8,268,1,15,1,54.1044776119403,18.125,0,0,37
SJ Massiah,13,279,11,382,1,24,11,73.03664921465969,25.363636363636363,1,0,74
A Thyagarajan,9,181,7,321,0,19,1,56.386292834890966,25.857142857142858,1,1,102
AS Kyobe,20,286,20,522,1,24,10,54.78927203065134,14.3,0,0,42
Naeem Bardai,4,34,4,119,0,2,0,28.571428571428573,8.5,0,0,18
PM Selowa,17,396,14,517,1,37,7,76.59574468085107,28.285714285714285,2,0,84
DK Arinaitwe,17,226,16,406,1,14,0,55.66502463054187,14.125,0,0,28
B Masaba,14,295,11,494,0,25,2,59.716599190283404,26.818181818181817,1,0,51
J Sebanja,18,193,15,302,2,11,7,63.90728476821192,12.866666666666667,0,0,26
M Alam,5,75,4,113,0,10,0,66.3716814159292,18.75,1,0,53
H Ssenyondo,9,11,4,63,3,0,0,17.46031746031746,2.75,0,0,4
Mohamed Shoib,3,5,2,6,0,0,0,83.33333333333333,2.5,0,0,2
SS Nadkarni,7,227,6,335,1,18,7,67.76119402985074,37.833333333333336,2,0,84
K Ganesh,12,182,11,243,0,5,2,74.89711934156378,16.545454545454547,0,0,36
Adil Bhatti,8,154,5,133,0,11,6,115.78947368421052,30.8,1,0,52
JJC Lawson,2,27,1,26,0,4,0,103.84615384615384,27.0,0,0,16
Muhammad Ghous,11,63,7,101,0,2,3,62.37623762376238,9.0,0,0,15
D Talbot,1,0,0,3,1,0,0,0.0,0.0,0,0,0
Danial Ahmed,7,17,3,37,2,0,0,45.945945945945944,5.666666666666667,0,0,5
L Sematimba,7,59,7,123,2,6,0,47.96747967479675,8.428571428571429,0,0,27
D Ruyange,2,2,2,8,1,0,0,25.0,1.0,0,0,2
Usman Shuja,4,22,4,45,1,1,1,48.888888888888886,5.5,0,0,11
JA DeSilva,7,165,5,176,0,13,6,93.75,33.0,1,0,52
KE Bashir,4,11,0,23,1,1,0,47.82608695652174,2.75,0,0,6
D Duraisingam,2,31,2,41,0,2,2,75.60975609756098,15.5,0,0,23
Suleman,1,0,1,2,1,0,0,0.0,0.0,0,0,0
S Randiv,31,437,27,880,1,45,1,49.65909090909091,16.185185185185187,1,0,56
PLS Gamage,2,0,0,12,2,0,0,0.0,0.0,0,0,0
CM Edwards,74,2225,63,2764,3,297,3,80.49927641099855,35.317460317460316,16,4,138
LS Greenway,53,1243,37,1899,4,124,1,65.4555028962612,33.5945945945946,6,1,125
RL Grundy,4,5,1,15,0,0,0,33.333333333333336,5.0,0,0,2
CMA Shillington,32,609,28,625,3,82,7,97.44,21.75,1,0,81
IMHC Joyce,28,541,24,724,3,59,0,74.72375690607734,22.541666666666668,2,0,72
CNIM Joyce,27,572,23,783,1,65,3,73.05236270753512,24.869565217391305,0,0,49
LK O'Reilly,14,66,8,103,2,4,0,64.07766990291262,8.25,0,0,14
EJ Tice,12,59,9,102,1,4,0,57.84313725490196,6.555555555555555,0,0,17
NRD Compton,16,775,13,2156,1,84,3,35.94619666048237,59.61538461538461,6,3,134
S van Zyl,11,395,9,779,0,59,0,50.70603337612324,43.888888888888886,2,1,101
DJ Vilas,5,94,5,211,0,11,0,44.54976303317535,18.8,0,0,34
SC Cook,11,632,11,1403,0,68,0,45.04632929436921,57.45454545454545,4,3,176
RP Magar,8,53,8,119,1,1,2,44.53781512605042,6.625,0,0,25
A Bhattarai,2,8,2,10,0,0,1,80.0,4.0,0,0,6
Anas Khan,1,21,0,28,0,2,0,75.0,21.0,0,0,21
Nawroz Mangal,60,1053,57,1255,6,92,28,83.90438247011951,18.473684210526315,4,1,129
AR Berenger,8,112,8,192,0,13,0,58.333333333333336,14.0,1,0,52
Saqib Ali,6,95,5,134,0,10,0,70.8955223880597,19.0,0,0,25
Sumaiya Siddiqi,6,41,4,44,1,6,1,93.18181818181819,10.25,0,0,24
MGMCP Gunawardene,4,30,2,50,0,0,0,60.0,15.0,0,0,14
R Chandrika,5,140,5,449,1,11,0,31.180400890868597,28.0,1,0,62
HJW Gardiner,9,243,9,345,1,30,0,70.43478260869566,27.0,2,0,96
RM Haq,27,264,20,506,6,23,1,52.17391304347826,13.2,1,0,71
I Wardlaw,11,26,6,44,4,2,0,59.09090909090909,4.333333333333333,0,0,7
AR Cusack,45,496,26,617,7,40,8,80.38897893030794,19.076923076923077,1,0,65
Afzal Faiz,3,59,3,68,0,7,0,86.76470588235294,19.666666666666668,0,0,34
Ahmed Ameel,2,12,1,20,0,0,0,60.0,12.0,0,0,7
Hassan Ibrahim,3,46,2,36,0,4,2,127.77777777777777,23.0,0,0,29
Khalid Butt,3,49,3,37,0,7,2,132.43243243243242,16.333333333333332,0,0,31
Kashif Sharif,2,32,2,23,0,3,1,139.1304347826087,16.0,0,0,31
Yasar Idrees,2,22,2,20,0,1,1,110.0,11.0,0,0,13
Bilal Ahmed,2,1,2,3,1,0,0,33.333333333333336,0.5,0,0,1
Sibtain Raza,2,28,2,25,0,4,0,112.0,14.0,0,0,21
Nasir Abbasi,3,83,3,44,0,6,6,188.63636363636363,27.666666666666668,1,0,65
Mohammad Afzal,3,56,2,60,0,1,2,93.33333333333333,28.0,0,0,34
Babar Hussain,3,37,1,31,1,0,3,119.35483870967742,37.0,0,0,29
Mohsin Shabbir,3,62,1,71,0,4,1,87.32394366197182,62.0,0,0,44
Shoaib Ali,4,61,2,25,1,2,7,244.0,30.5,1,0,54
Muhammad Saeed,1,10,1,11,0,2,0,90.9090909090909,10.0,0,0,10
Faheem Afrad,1,1,0,1,0,0,0,100.0,1.0,0,0,1
FRJ Coleman,9,162,8,233,1,18,1,69.52789699570816,20.25,1,0,70
S Auma,1,0,1,1,1,0,0,0.0,0.0,0,0,0
Gurdeep Singh,6,101,6,122,1,12,1,82.78688524590164,16.833333333333332,0,0,33
MO Ndandason,1,3,1,4,0,0,0,75.0,3.0,0,0,3
E Asoyo,1,11,0,6,0,1,0,183.33333333333334,11.0,0,0,11
JO Ngoche,7,18,4,51,0,0,1,35.294117647058826,4.5,0,0,9
G Snyman,20,416,20,457,2,39,16,91.02844638949672,20.8,3,0,83
R van Schoor,18,369,12,442,0,20,5,83.4841628959276,30.75,1,0,58
NRP Scholtz,20,334,15,460,3,23,10,72.6086956521739,22.266666666666666,1,0,61
ES Szwarczynski,27,505,21,771,3,47,2,65.49935149156939,24.047619047619047,3,0,75
PW Borren,67,1328,54,1266,4,115,42,104.89731437598736,24.59259259259259,5,1,105
MJG Rippon,20,475,19,731,3,38,1,64.97948016415869,25.0,3,1,104
Mudassar Bukhari,43,418,31,465,4,28,13,89.89247311827957,13.483870967741936,1,0,51
Ahsan Malik,15,52,3,76,3,3,1,68.42105263157895,17.333333333333332,0,0,11
AS Hansra,32,655,26,1009,3,48,14,64.91575817641228,25.192307692307693,4,0,70
SS Dhindsa,8,116,3,156,1,3,4,74.35897435897436,38.666666666666664,0,0,43
PA Desai,4,25,1,49,0,1,0,51.02040816326531,25.0,0,0,11
AL Ndhlovu,6,53,6,135,1,4,2,39.25925925925926,8.833333333333334,0,0,17
P Ochan,9,77,7,124,0,7,0,62.096774193548384,11.0,0,0,21
NN Odhiambo,48,429,38,519,9,45,10,82.65895953757226,11.289473684210526,0,0,44
L Klazinga,5,53,2,62,0,2,2,85.48387096774194,26.5,0,0,24
CF Snyman,2,1,1,4,1,0,0,25.0,1.0,0,0,1
D Soraine,3,22,3,43,1,2,0,51.16279069767442,7.333333333333333,0,0,19
Sohag Gazi,32,566,24,804,1,53,16,70.39800995024876,23.583333333333332,3,1,101
Rony Talukdar,1,21,1,22,0,0,1,95.45454545454545,21.0,0,0,21
SR Harmer,4,58,3,174,0,5,0,33.333333333333336,19.333333333333332,0,0,21
Mohammad Shahid,5,57,4,81,0,10,1,70.37037037037037,14.25,0,0,25
Rabiya Shah,10,107,6,179,0,12,0,59.77653631284916,17.833333333333332,0,0,34
Anam Amin,4,2,0,14,3,0,0,14.285714285714286,0.5,0,0,2
AP Tare,27,339,24,285,5,40,11,118.94736842105263,14.125,1,0,59
CM Gautam,13,169,9,158,0,17,6,106.9620253164557,18.77777777777778,0,0,33
